first,last,prediction
1696210770,1696210779,100.0
1696210780,1696210789,99.99997615814209
1696210790,1696210799,99.99998211860657
1696210800,1696210809,99.99997019767761
1696210810,1696210819,99.99997615814209
1696210820,1696210829,99.99970197677612
1696210830,1696210839,99.99976754188538
1696210840,1696210849,100.0
1696210850,1696210859,100.0
1696210860,1696210869,100.0
1696210870,1696210879,100.0
1696210880,1696210889,99.99999403953552
1696210890,1696210899,100.0
1696210900,1696210909,99.99998807907104
1696210910,1696210919,100.0
1696210920,1696210929,100.0
1696210930,1696210939,99.99999403953552
1696210940,1696210949,100.0
1696210950,1696210959,100.0
1696210960,1696210969,100.0
1696210970,1696210979,100.0
1696210980,1696210989,99.99998211860657
1696210990,1696210999,100.0
1696211000,1696211009,100.0
1696211010,1696211019,100.0
1696211020,1696211029,100.0
1696211030,1696211039,100.0
1696211040,1696211049,100.0
1696211050,1696211059,99.99997019767761
1696211060,1696211069,100.0
1696211070,1696211079,100.0
1696211080,1696211089,99.99999403953552
1696211090,1696211099,100.0
1696211100,1696211109,100.0
1696211110,1696211119,100.0
1696211120,1696211129,99.99998807907104
1696211130,1696211139,99.99993443489075
1696211140,1696211149,100.0
1696211150,1696211159,100.0
1696211160,1696211169,100.0
1696211170,1696211179,100.0
1696211180,1696211189,100.0
1696211190,1696211199,99.99942183494568
1696211200,1696211209,100.0
1696211210,1696211219,99.68016743659973
1696211220,1696211229,100.0
1696211230,1696211239,100.0
1696211240,1696211249,100.0
1696211250,1696211259,100.0
1696211260,1696211269,100.0
1696211270,1696211279,100.0
1696211280,1696211289,99.99999403953552
1696211290,1696211299,99.99998807907104
1696211300,1696211309,99.99998807907104
1696211310,1696211319,99.9997615814209
1696211320,1696211329,100.0
1696211330,1696211339,99.99997615814209
1696211340,1696211349,100.0
1696211350,1696211359,99.99998807907104
1696211360,1696211369,99.99996423721313
1696211370,1696211379,100.0
1696211380,1696211389,99.99998807907104
1696211390,1696211399,99.99998807907104
1696211400,1696211409,99.99998211860657
1696211410,1696211419,100.0
1696211420,1696211429,99.99959468841553
1696211430,1696211439,99.99961256980896
1696211440,1696211449,99.99951720237732
1696211450,1696211459,99.99998211860657
1696211460,1696211469,100.0
1696211470,1696211479,99.99999403953552
1696211480,1696211489,100.0
1696211490,1696211499,99.99276995658875
1696211500,1696211509,99.99999403953552
1696211510,1696211519,100.0
1696211520,1696211529,99.9996542930603
1696211530,1696211539,100.0
1696211540,1696211549,99.99989867210388
1696211550,1696211559,100.0
1696211560,1696211569,100.0
1696211570,1696211579,100.0
1696211580,1696211589,100.0
1696211590,1696211599,99.99994039535522
1696211600,1696211609,99.99995827674866
1696211610,1696211619,99.99998211860657
1696211620,1696211629,100.0
1696211630,1696211639,99.99997019767761
1696211640,1696211649,99.99828338623047
1696211650,1696211659,99.9999463558197
1696211660,1696211669,100.0
1696211670,1696211679,99.99994039535522
1696211680,1696211689,99.99974370002747
1696211690,1696211699,100.0
1696211700,1696211709,99.99995231628418
1696211710,1696211719,100.0
1696211720,1696211729,99.99991059303284
1696211730,1696211739,100.0
1696211740,1696211749,100.0
1696211750,1696211759,100.0
1696211760,1696211769,100.0
1696211770,1696211779,100.0
1696211780,1696211789,100.0
1696211790,1696211799,99.99999403953552
1696211800,1696211809,99.99999403953552
1696211810,1696211819,100.0
1696211820,1696211829,100.0
1696211830,1696211839,100.0
1696211840,1696211849,100.0
1696211850,1696211859,99.99998807907104
1696211860,1696211869,100.0
1696211870,1696211879,99.99998211860657
1696211880,1696211889,100.0
1696211890,1696211899,100.0
1696211900,1696211909,100.0
1696211910,1696211919,100.0
1696211920,1696211929,99.99998807907104
1696211930,1696211939,100.0
1696211940,1696211949,100.0
1696211950,1696211959,99.99977350234985
1696211960,1696211969,100.0
1696211970,1696211979,100.0
1696211980,1696211989,100.0
1696211990,1696211999,100.0
1696212000,1696212009,99.9998927116394
1696212010,1696212019,100.0
1696212020,1696212029,100.0
1696212030,1696212039,100.0
1696212040,1696212049,99.99969005584717
1696212050,1696212059,100.0
1696212060,1696212069,99.99764561653137
1696212070,1696212079,99.99999403953552
1696212080,1696212089,100.0
1696212090,1696212099,99.99998807907104
1696212100,1696212109,99.99947547912598
1696212110,1696212119,100.0
1696212120,1696212129,100.0
1696212130,1696212139,100.0
1696212140,1696212149,100.0
1696212150,1696212159,99.99998211860657
1696212160,1696212169,99.99985694885254
1696212170,1696212179,100.0
1696212180,1696212189,99.99979734420776
1696212190,1696212199,99.99955892562866
1696212200,1696212209,99.99997615814209
1696212210,1696212219,100.0
1696212220,1696212229,100.0
1696212230,1696212239,99.99958276748657
1696212240,1696212249,99.99999403953552
1696212250,1696212259,100.0
1696212260,1696212269,99.99998807907104
1696212270,1696212279,99.99988675117493
1696212280,1696212289,99.99496936798096
1696212290,1696212299,99.99998211860657
1696212300,1696212309,99.99960660934448
1696212310,1696212319,99.99973177909851
1696212320,1696212329,99.99997615814209
1696212330,1696212339,99.99998807907104
1696212340,1696212349,99.99943971633911
1696212350,1696212359,99.98953938484192
1696212360,1696212369,99.99999403953552
1696212370,1696212379,99.99998211860657
1696212380,1696212389,100.0
1696212390,1696212399,100.0
1696212400,1696212409,99.9990701675415
1696212410,1696212419,100.0
1696212420,1696212429,99.99999403953552
1696212430,1696212439,99.99998807907104
1696212440,1696212449,100.0
1696212450,1696212459,100.0
1696212460,1696212469,99.99575018882751
1696212470,1696212479,100.0
1696212480,1696212489,100.0
1696212490,1696212499,100.0
1696212500,1696212509,99.9987006187439
1696212510,1696212519,100.0
1696212520,1696212529,99.99967217445374
1696212530,1696212539,100.0
1696212540,1696212549,100.0
1696212550,1696212559,100.0
1696212560,1696212569,100.0
1696212570,1696212579,100.0
1696212580,1696212589,99.98538494110107
1696212590,1696212599,100.0
1696212600,1696212609,99.99988675117493
1696212610,1696212619,100.0
1696212620,1696212629,100.0
1696212630,1696212639,99.99995827674866
1696212640,1696212649,99.9998927116394
1696212650,1696212659,99.99999403953552
1696212660,1696212669,99.99969005584717
1696212670,1696212679,99.99998211860657
1696212680,1696212689,100.0
1696212690,1696212699,100.0
1696212700,1696212709,100.0
1696212710,1696212719,99.99994039535522
1696212720,1696212729,99.99998807907104
1696212730,1696212739,100.0
1696212740,1696212749,99.99984502792358
1696212750,1696212759,99.99985694885254
1696212760,1696212769,99.99992847442627
1696212770,1696212779,99.99995231628418
1696212780,1696212789,99.99987483024597
1696212790,1696212799,100.0
1696212800,1696212809,99.99571442604065
1696212810,1696212819,99.99960064888
1696212820,1696212829,100.0
1696212830,1696212839,99.99902248382568
1696212840,1696212849,99.99998211860657
1696212850,1696212859,99.99996423721313
1696212860,1696212869,99.99971985816956
1696212870,1696212879,100.0
1696212880,1696212889,100.0
1696212890,1696212899,99.99984502792358
1696212900,1696212909,100.0
1696212910,1696212919,99.99991655349731
1696212920,1696212929,100.0
1696212930,1696212939,99.99999403953552
1696212940,1696212949,100.0
1696212950,1696212959,100.0
1696212960,1696212969,100.0
1696212970,1696212979,100.0
1696212980,1696212989,100.0
1696212990,1696212999,99.99977350234985
1696213000,1696213009,100.0
1696213010,1696213019,99.99998807907104
1696213020,1696213029,99.99857544898987
1696213030,1696213039,99.99998211860657
1696213040,1696213049,99.99885559082031
1696213050,1696213059,99.99999403953552
1696213060,1696213069,100.0
1696213070,1696213079,100.0
1696213080,1696213089,100.0
1696213090,1696213099,100.0
1696213100,1696213109,100.0
1696213110,1696213119,100.0
1696213120,1696213129,100.0
1696213130,1696213139,99.99999403953552
1696213140,1696213149,99.99998807907104
1696213150,1696213159,100.0
1696213160,1696213169,99.99998807907104
1696213170,1696213179,100.0
1696213180,1696213189,100.0
1696213190,1696213199,99.99998211860657
1696213200,1696213209,100.0
1696213210,1696213219,100.0
1696213220,1696213229,99.99997019767761
1696213230,1696213239,100.0
1696213240,1696213249,99.9999463558197
1696213250,1696213259,99.99995231628418
1696213260,1696213269,100.0
1696213270,1696213279,100.0
1696213280,1696213289,100.0
1696213290,1696213299,100.0
1696213300,1696213309,100.0
1696213310,1696213319,99.99991059303284
1696213320,1696213329,100.0
1696213330,1696213339,99.99997615814209
1696213340,1696213349,100.0
1696213350,1696213359,99.99998211860657
1696213360,1696213369,99.99989867210388
1696213370,1696213379,100.0
1696213380,1696213389,99.99997615814209
1696213390,1696213399,100.0
1696213400,1696213409,99.99995231628418
1696213410,1696213419,99.99997019767761
1696213420,1696213429,100.0
1696213430,1696213439,99.99998807907104
1696213440,1696213449,100.0
1696213450,1696213459,100.0
1696213460,1696213469,100.0
1696213470,1696213479,99.99999403953552
1696213480,1696213489,99.99989867210388
1696213490,1696213499,100.0
1696213500,1696213509,99.99998807907104
1696213510,1696213519,99.99752640724182
1696213520,1696213529,100.0
1696213530,1696213539,99.99997019767761
1696213540,1696213549,100.0
1696213550,1696213559,99.99995231628418
1696213560,1696213569,100.0
1696213570,1696213579,100.0
1696213580,1696213589,100.0
1696213590,1696213599,100.0
1696213600,1696213609,99.99997615814209
1696213610,1696213619,100.0
1696213620,1696213629,100.0
1696213630,1696213639,99.99999403953552
1696213640,1696213649,100.0
1696213650,1696213659,99.99960064888
1696213660,1696213669,99.9976098537445
1696213670,1696213679,99.99999403953552
1696213680,1696213689,99.99999403953552
1696213690,1696213699,99.99929666519165
1696213700,1696213709,100.0
1696213710,1696213719,100.0
1696213720,1696213729,100.0
1696213730,1696213739,99.9999463558197
1696213740,1696213749,100.0
1696213750,1696213759,99.99995231628418
1696213760,1696213769,99.99997019767761
1696213770,1696213779,100.0
1696213780,1696213789,100.0
1696213790,1696213799,100.0
1696213800,1696213809,99.99989867210388
1696213810,1696213819,99.99997019767761
1696213820,1696213829,99.99973773956299
1696213830,1696213839,100.0
1696213840,1696213849,100.0
1696213850,1696213859,99.99998807907104
1696213860,1696213869,99.99992251396179
1696213870,1696213879,100.0
1696213880,1696213889,100.0
1696213891,1696213899,99.99998211860657
1696213900,1696213909,100.0
1696213910,1696213919,99.99998807907104
1696213920,1696213929,100.0
1696213930,1696213939,100.0
1696213940,1696213949,100.0
1696213950,1696213959,100.0
1696213960,1696213969,100.0
1696213970,1696213979,99.99998807907104
1696213980,1696213989,100.0
1696213990,1696213999,100.0
1696214000,1696214009,100.0
1696214010,1696214019,99.99999403953552
1696214020,1696214029,100.0
1696214030,1696214039,99.99982118606567
1696214040,1696214049,99.99998807907104
1696214050,1696214059,100.0
1696214060,1696214069,100.0
1696214070,1696214079,100.0
1696214080,1696214089,99.99997615814209
1696214090,1696214099,99.99992847442627
1696214100,1696214109,99.99998807907104
1696214110,1696214119,99.99999403953552
1696214120,1696214129,99.99987483024597
1696214130,1696214139,99.99999403953552
1696214140,1696214149,99.99991059303284
1696214150,1696214159,100.0
1696214160,1696214169,99.99996423721313
1696214170,1696214179,100.0
1696214180,1696214189,99.99999403953552
1696214190,1696214199,100.0
1696214200,1696214209,100.0
1696214210,1696214219,100.0
